paper_version,paper_table,display_cell_id,row_index,row_label,result_position,metric,paper_value,native_reproduced_value,native_alpha_jungle_result_credit,paper_result_credit,status
v1,llm_sensitivity,v1/llm_sensitivity/row0/LightGBM_RankIC,0,Best of Baselines,1,LightGBM_RankIC,0.0378,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row0/LightGBM_AR,0,Best of Baselines,2,LightGBM_AR,0.0680,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row0/LightGBM_IR,0,Best of Baselines,3,LightGBM_IR,0.7470,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row0/MLP_IC,0,Best of Baselines,4,MLP_IC,0.0380,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row0/MLP_RankIC,0,Best of Baselines,5,MLP_RankIC,0.0374,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row0/MLP_AR,0,Best of Baselines,6,MLP_AR,0.0805,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row0/MLP_IR,0,Best of Baselines,7,MLP_IR,0.8414,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/LightGBM_IC,1,GPT4.1,0,LightGBM_IC,0.0399,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/LightGBM_RankIC,1,GPT4.1,1,LightGBM_RankIC,0.0394,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/LightGBM_AR,1,GPT4.1,2,LightGBM_AR,0.0717,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/LightGBM_IR,1,GPT4.1,3,LightGBM_IR,0.8283,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/MLP_IC,1,GPT4.1,4,MLP_IC,0.0436,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/MLP_RankIC,1,GPT4.1,5,MLP_RankIC,0.0425,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/MLP_AR,1,GPT4.1,6,MLP_AR,0.0661,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row1/MLP_IR,1,GPT4.1,7,MLP_IR,0.7075,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/LightGBM_IC,2,Gemini-2.0-flash-lite,0,LightGBM_IC,0.0376,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/LightGBM_RankIC,2,Gemini-2.0-flash-lite,1,LightGBM_RankIC,0.0363,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/LightGBM_AR,2,Gemini-2.0-flash-lite,2,LightGBM_AR,0.1037,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/LightGBM_IR,2,Gemini-2.0-flash-lite,3,LightGBM_IR,1.1096,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/MLP_IC,2,Gemini-2.0-flash-lite,4,MLP_IC,0.0389,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/MLP_RankIC,2,Gemini-2.0-flash-lite,5,MLP_RankIC,0.0372,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/MLP_AR,2,Gemini-2.0-flash-lite,6,MLP_AR,0.1734,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row2/MLP_IR,2,Gemini-2.0-flash-lite,7,MLP_IR,1.9801,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/LightGBM_IC,3,Deepseek-v3,0,LightGBM_IC,0.0388,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/LightGBM_RankIC,3,Deepseek-v3,1,LightGBM_RankIC,0.0378,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/LightGBM_AR,3,Deepseek-v3,2,LightGBM_AR,0.0680,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/LightGBM_IR,3,Deepseek-v3,3,LightGBM_IR,0.7470,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/MLP_IC,3,Deepseek-v3,4,MLP_IC,0.0380,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/MLP_RankIC,3,Deepseek-v3,5,MLP_RankIC,0.0374,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/MLP_AR,3,Deepseek-v3,6,MLP_AR,0.0805,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,llm_sensitivity,v1/llm_sensitivity/row3/MLP_IR,3,Deepseek-v3,7,MLP_IR,0.8414,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha10_IC,0,10 | GP,0,alpha10_IC,0.0165,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha10_RankIC,0,10 | GP,1,alpha10_RankIC,0.0148,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha10_AR,0,10 | GP,2,alpha10_AR,0.0138,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha10_IR,0,10 | GP,3,alpha10_IR,0.1717,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha50_IC,0,10 | GP,4,alpha50_IC,0.0248,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha50_RankIC,0,10 | GP,5,alpha50_RankIC,0.0246,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha50_AR,0,10 | GP,6,alpha50_AR,0.0570,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha50_IR,0,10 | GP,7,alpha50_IR,0.6777,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha100_IC,0,10 | GP,8,alpha100_IC,0.0319,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha100_RankIC,0,10 | GP,9,alpha100_RankIC,0.0288,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha100_AR,0,10 | GP,10,alpha100_AR,0.0716,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row0/alpha100_IR,0,10 | GP,11,alpha100_IR,0.7222,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha10_IC,1,| DSO,0,alpha10_IC,0.0079,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha10_RankIC,1,| DSO,1,alpha10_RankIC,0.0090,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha10_AR,1,| DSO,2,alpha10_AR,0.0434,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha10_IR,1,| DSO,3,alpha10_IR,0.6125,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha50_IC,1,| DSO,4,alpha50_IC,0.0174,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha50_RankIC,1,| DSO,5,alpha50_RankIC,0.0178,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha50_AR,1,| DSO,6,alpha50_AR,-0.0569,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha50_IR,1,| DSO,7,alpha50_IR,-0.6460,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha100_IC,1,| DSO,8,alpha100_IC,0.0246,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha100_RankIC,1,| DSO,9,alpha100_RankIC,0.0247,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha100_AR,1,| DSO,10,alpha100_AR,-0.0090,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row1/alpha100_IR,1,| DSO,11,alpha100_IR,-0.1069,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha10_IC,2,| AlphaGen,0,alpha10_IC,0.0443,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha10_RankIC,2,| AlphaGen,1,alpha10_RankIC,0.0411,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha10_AR,2,| AlphaGen,2,alpha10_AR,0.0119,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha10_IR,2,| AlphaGen,3,alpha10_IR,0.1335,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha50_IC,2,| AlphaGen,4,alpha50_IC,0.0388,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha50_RankIC,2,| AlphaGen,5,alpha50_RankIC,0.0378,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha50_AR,2,| AlphaGen,6,alpha50_AR,-0.0342,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha50_IR,2,| AlphaGen,7,alpha50_IR,-0.3473,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha100_IC,2,| AlphaGen,8,alpha100_IC,0.0446,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha100_RankIC,2,| AlphaGen,9,alpha100_RankIC,0.0416,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha100_AR,2,| AlphaGen,10,alpha100_AR,0.0094,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row2/alpha100_IR,2,| AlphaGen,11,alpha100_IR,0.1091,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha10_IC,3,| AlphaForge,0,alpha10_IC,0.0521,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha10_RankIC,3,| AlphaForge,1,alpha10_RankIC,0.0518,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha10_AR,3,| AlphaForge,2,alpha10_AR,0.0231,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha10_IR,3,| AlphaForge,3,alpha10_IR,0.2653,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha50_IC,3,| AlphaForge,4,alpha50_IC,0.0293,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha50_RankIC,3,| AlphaForge,5,alpha50_RankIC,0.0271,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha50_AR,3,| AlphaForge,6,alpha50_AR,0.0252,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha50_IR,3,| AlphaForge,7,alpha50_IR,0.3005,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha100_IC,3,| AlphaForge,8,alpha100_IC,0.0407,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha100_RankIC,3,| AlphaForge,9,alpha100_RankIC,0.0387,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha100_AR,3,| AlphaForge,10,alpha100_AR,-0.0253,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row3/alpha100_IR,3,| AlphaForge,11,alpha100_IR,-0.3004,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha10_IC,4,| CoT,0,alpha10_IC,0.0201,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha10_RankIC,4,| CoT,1,alpha10_RankIC,0.0206,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha10_AR,4,| CoT,2,alpha10_AR,0.0549,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha10_IR,4,| CoT,3,alpha10_IR,0.6713,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha50_IC,4,| CoT,4,alpha50_IC,0.0240,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha50_RankIC,4,| CoT,5,alpha50_RankIC,0.0224,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha50_AR,4,| CoT,6,alpha50_AR,0.0600,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha50_IR,4,| CoT,7,alpha50_IR,0.6683,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha100_IC,4,| CoT,8,alpha100_IC,0.0237,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha100_RankIC,4,| CoT,9,alpha100_RankIC,0.0225,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha100_AR,4,| CoT,10,alpha100_AR,0.0600,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row4/alpha100_IR,4,| CoT,11,alpha100_IR,0.6681,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha10_IC,5,| ToT,0,alpha10_IC,0.0269,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha10_RankIC,5,| ToT,1,alpha10_RankIC,0.0267,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha10_AR,5,| ToT,2,alpha10_AR,0.0387,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha10_IR,5,| ToT,3,alpha10_IR,0.4335,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha50_IC,5,| ToT,4,alpha50_IC,0.0256,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha50_RankIC,5,| ToT,5,alpha50_RankIC,0.0242,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha50_AR,5,| ToT,6,alpha50_AR,0.0680,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha50_IR,5,| ToT,7,alpha50_IR,0.7365,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha100_IC,5,| ToT,8,alpha100_IC,0.0358,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha100_RankIC,5,| ToT,9,alpha100_RankIC,0.0332,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha100_AR,5,| ToT,10,alpha100_AR,0.0620,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row5/alpha100_IR,5,| ToT,11,alpha100_IR,0.6872,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha10_IC,6,| FAMA,0,alpha10_IC,0.0210,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha10_RankIC,6,| FAMA,1,alpha10_RankIC,0.0206,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha10_AR,6,| FAMA,2,alpha10_AR,0.0175,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha10_IR,6,| FAMA,3,alpha10_IR,0.2103,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha50_IC,6,| FAMA,4,alpha50_IC,0.0243,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha50_RankIC,6,| FAMA,5,alpha50_RankIC,0.0227,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha50_AR,6,| FAMA,6,alpha50_AR,0.0593,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha50_IR,6,| FAMA,7,alpha50_IR,0.7470,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha100_IC,6,| FAMA,8,alpha100_IC,0.0292,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha100_RankIC,6,| FAMA,9,alpha100_RankIC,0.0281,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha100_AR,6,| FAMA,10,alpha100_AR,0.0585,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row6/alpha100_IR,6,| FAMA,11,alpha100_IR,0.6868,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha10_IC,7,(lr) 2-14 | Ours,0,alpha10_IC,0.0386,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha10_RankIC,7,(lr) 2-14 | Ours,1,alpha10_RankIC,0.0364,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha10_AR,7,(lr) 2-14 | Ours,2,alpha10_AR,0.0668,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha10_IR,7,(lr) 2-14 | Ours,3,alpha10_IR,0.7485,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha50_IC,7,(lr) 2-14 | Ours,4,alpha50_IC,0.0399,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha50_RankIC,7,(lr) 2-14 | Ours,5,alpha50_RankIC,0.0394,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha50_AR,7,(lr) 2-14 | Ours,6,alpha50_AR,0.0717,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha50_IR,7,(lr) 2-14 | Ours,7,alpha50_IR,0.8283,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha100_IC,7,(lr) 2-14 | Ours,8,alpha100_IC,0.0420,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha100_RankIC,7,(lr) 2-14 | Ours,9,alpha100_RankIC,0.0395,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha100_AR,7,(lr) 2-14 | Ours,10,alpha100_AR,0.0822,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row7/alpha100_IR,7,(lr) 2-14 | Ours,11,alpha100_IR,0.9397,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha10_IC,8,30 | GP,0,alpha10_IC,0.0145,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha10_RankIC,8,30 | GP,1,alpha10_RankIC,0.0118,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha10_AR,8,30 | GP,2,alpha10_AR,0.0322,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha10_IR,8,30 | GP,3,alpha10_IR,0.3857,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha50_IC,8,30 | GP,4,alpha50_IC,0.0248,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha50_RankIC,8,30 | GP,5,alpha50_RankIC,0.0246,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha50_AR,8,30 | GP,6,alpha50_AR,0.0570,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha50_IR,8,30 | GP,7,alpha50_IR,0.6777,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha100_IC,8,30 | GP,8,alpha100_IC,0.0319,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha100_RankIC,8,30 | GP,9,alpha100_RankIC,0.0288,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha100_AR,8,30 | GP,10,alpha100_AR,0.0716,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row8/alpha100_IR,8,30 | GP,11,alpha100_IR,0.7222,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha10_IC,9,| DSO,0,alpha10_IC,0.0079,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha10_RankIC,9,| DSO,1,alpha10_RankIC,0.0090,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha10_AR,9,| DSO,2,alpha10_AR,-0.0050,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha10_IR,9,| DSO,3,alpha10_IR,-0.0682,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha50_IC,9,| DSO,4,alpha50_IC,0.0174,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha50_RankIC,9,| DSO,5,alpha50_RankIC,0.0178,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v1,csi300_lightgbm,v1/csi300_lightgbm/row9/alpha50_AR,9,| DSO,6,alpha50_AR,0.0156,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
