dataset_path,dataset_blob_oid,record_index,record_sha256,system_payload_sha256,user_payload_sha256,assistant_payload_sha256,assistant_label,image_reference_present,image_url,image_path,image_dataset_blob_oid,image_current_blob_oid,image_sha256,image_bytes,image_width,image_height,image_mode,image_format,referenced_image_payload_recovered,complete_record_payload_recovered,paper_run_use_verified,paper_result_credit
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,250,fc14c7848f4bb7f3fa40ee93bc86910fa0f7ce41a034cf99159f7962d2173316,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,af32e200bc7ff23fa0d9286329371bc9af74099a508726af9d22f848c7232bb2,5c336f5a75e3effd79a290d2b20de39cacd23c96dbb58c5c6edd4a19a52e6c82,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/ethereum_2023_30.png,figures/ohlc/ethereum_2023_30.png,b48414ea8a2ba1c3c678c31ca6dd89e177799ecc,b48414ea8a2ba1c3c678c31ca6dd89e177799ecc,f0807cc2cd98d254ca4c86746e3e922c152da54a50ea68d1d3c9ecdade6a5df5,58860,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,251,4d77f3d2512afaecb1261a3b13e9079e26cbdb39e82d42fc04b0d76c2eca9abf,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,4535cb483e1d6152f328396d706d09773ac33f356c50f7c67e6ed80903cf34fa,47e9cd7b5ca217ed33459d9b78cdac46b472cf84ec2c85f7987d14e226f2ec69,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/ethereum-classic_2023_30.png,figures/ohlc/ethereum-classic_2023_30.png,2675463f64817d77a40d5558e4469659858a1795,2675463f64817d77a40d5558e4469659858a1795,91e6f2de174a5a3caa7696fd94ad28d990d33792e3540a3d53e5d5bd606c2990,54183,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,252,6b14fcfe14da798d9ec3df9a592af708da684d4b57f1eb24b331112d5d97c0b9,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,c3f12e5f9f4c0123e92d2c4bd8eebf1875c01d056e11f7be95253bf90354de89,52ec3d6d4c8f1fe0a61644771ee242688c62e86159016584953491ee1fd9e6de,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/filecoin_2023_30.png,figures/ohlc/filecoin_2023_30.png,fd4b814cbb4ab4984617cb90a43eecef0e3aeff2,fd4b814cbb4ab4984617cb90a43eecef0e3aeff2,8e8377af566adbb539382a59a639ddaeed56a047d14809b88fabed94ab82b690,56019,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,253,42b3c275780d484aca6f49db48c57bdb613125e03109aa774c21afe62ea6b41e,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,4aac2f3b604820efc2d2cb90120118ed0112cc3326ab591d0cd54fabb324e22f,c9100f99491fc6ef66e8ef1c67dbc0f373d0703a077939cf5122f732f8e55956,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/internet-computer_2023_30.png,figures/ohlc/internet-computer_2023_30.png,ec6546da162b3687541bbde66edd19881f8dc466,ec6546da162b3687541bbde66edd19881f8dc466,1ac6ef984c4a8c5938d50c5e21d93f1e68feb1f6b0c3099f277bea8febb281d2,60668,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,254,f70ad8c02f3b9913dac55cd169604edfe2c929b609d580dfced386ebbe4b6cd1,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,1fcaee64b90a1d6837c8b52485d335277aa8c4ed44493ee53bf6bf4d38cce291,5e7ecf30d00bd3388fa3cdf8f75e58c608ca2ac559037546e3a930a0f5ec8a89,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/litecoin_2023_30.png,figures/ohlc/litecoin_2023_30.png,326a5efd56afcecdd6d296b32ad6e8a97122eb0e,326a5efd56afcecdd6d296b32ad6e8a97122eb0e,eb1b127a72e2bbf6a8de6861cace1eb4564b355f1fc87806904e5c236e0495a5,57541,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,255,01a122faa9924019b90fe29e68cd3f6308b0a036b34421659d646f282bff4035,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,fae369decafb99c4c936293d28b2fb4766f08d5fd1b892cc334ff6b8e2614ec0,bbbb996410e6b9189335baeff6df21e6c08d6f68f37a0a8526bbddda9605ef5e,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/matic-network_2023_30.png,figures/ohlc/matic-network_2023_30.png,f4642b85abf6c7198319ca77fa74ab488112e032,f4642b85abf6c7198319ca77fa74ab488112e032,dd26bc16646d90078662b21014ac504509305607b5627a78bc4b004297024777,63058,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,256,1d4249c2b8536ca2e489d4b44c3eb0dffec08a82e53f01fd439e87f64dcd75ac,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,4ed32f5c53b519656cab0d00d1386a409be8e106fc443f7be711e6994120d85f,d9445cf5a0f5f32b4bf1270100f9d5160ff41fb2dcfd63a3d621ae971031039e,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/monero_2023_30.png,figures/ohlc/monero_2023_30.png,0c15b38c971dbe01858d6a66cd8955b51f7da4d2,0c15b38c971dbe01858d6a66cd8955b51f7da4d2,31e0f99f6c82861f8eb3caa9c456dcdd99e9a24dd8eb92a56718905ed7e0ef83,60342,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,257,a034d1643a8e10b5bfdfeff31a5a032ca94089b14bca7191b3ea0a94410b0f0b,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,9c7cdf7bc15f1b1b389e030566a0f1af48bc5166153418e855fff56cb3fb956e,7c9178073e8f415db80d9dc07bcfb617dd224633770e08c0558d7477f2da639e,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/okb_2023_30.png,figures/ohlc/okb_2023_30.png,f1e39d07bef6a0f8b8e70ae9d2d3386c567599e3,f1e39d07bef6a0f8b8e70ae9d2d3386c567599e3,3053e01d31c4e106e62ab5b674bb095324f2c5852c486cac32aac1ce8ec489c6,54377,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,258,b1f1db8e8c5c981b2618e8ae63f68e2f8869092e0f4b8168021c08bdaea16303,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,a91b78df0aac1150bc392a47cac9ce3635df2a4710f34fc5cff1f13c9be55ff9,07cc28a086c02cc218715578b617a0ca0e125a543d18bfd4946911debe789666,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/polkadot_2023_30.png,figures/ohlc/polkadot_2023_30.png,905de9bfcf06073df5a19c6938812599987061bb,905de9bfcf06073df5a19c6938812599987061bb,9ba73cb136bcd620bd8e17a770107cd2cdcb8a501843689ca4070be0f9e4eb93,58318,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,259,dd5c99c156612ed7db9aefa4138ff5d131d098b5c9b74020fde2173b1bd3a06f,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,296fa816482008216a0de303d91440f389b9919fec5c9d35a4b18f695b4603c6,cf55d84ac1e832596752ccdc566c58f3d1ef35f81fb0ac0f57acad85c8843ae5,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/ripple_2023_30.png,figures/ohlc/ripple_2023_30.png,b3b775032c4ea0df21441fea10049f9204dee63f,b3b775032c4ea0df21441fea10049f9204dee63f,3c68563ce8aa1cdfac30f0704db2c887cdaff52e7e952a3ddff127d5c41207da,48308,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,260,4d191fac09e69ce9e761165414a4d7183eabbc2ed5aa226667ea284caa62fc59,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,fb806c8bd56cf0aa40462ef1f72f6835be798ad0dc3cc82be7e246441a744143,2d0290c1d73be1bf97961afa7332c8d40204bfa22e680ee01eab1850b057542c,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/shiba-inu_2023_30.png,figures/ohlc/shiba-inu_2023_30.png,d4fcedf064a20ab98287dff8639b2f845152227e,d4fcedf064a20ab98287dff8639b2f845152227e,e6eb3db18b9f9413bfd9a5f9ebc9689e792887cb15d6daea214721715f994fda,54145,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,261,b63166dbf53adf3ea6dbaab8019d2987bbe6fc7314d3199f825a7b996a68e278,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,d7bc02ba6985f036296999c5f06627299b873a6d563cc50c94802bcb2609e919,062be6724af65898c5870a42614d8daa0c38f439a2a105aa971ee61619691764,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/solana_2023_30.png,figures/ohlc/solana_2023_30.png,483032c6822e39736df7b8942297946fa194fecc,483032c6822e39736df7b8942297946fa194fecc,e1d1c59ad8efee9cedc1975aa7b2df19322cb17c133d217fe8f90bf662d55860,50558,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,262,531d154375d806980f7adf34ae85644f880f78a92ec077c13115de122765035c,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,a32ddabc53c549934edbd2e07c828e74f415191980d81a143b748f31b49eb904,f465adb1b2bd8ce22a05320799f4d757dc7348ac66046d14eb696764e5e47064,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/staked-ether_2023_30.png,figures/ohlc/staked-ether_2023_30.png,8e037d5c2e73ee796a1ba8d11abf9ee351a66f1b,8e037d5c2e73ee796a1ba8d11abf9ee351a66f1b,cfc712efa1455cc616aa3095b43acd163a0821ef4450ba91f4d9516aadf05443,58283,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,263,48fc1be96681755d41930d9dd83cad76968c16a3ba4abcacc8474a10babee605,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,a73f44a32780b3589c0202ca9510a8773e21e78f5e669099d7f6d7f177e2e070,7ff0cadb18a6382bf30280c03712795c9e264d66e73ad612d4faaf05bc3dd6ea,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/stellar_2023_30.png,figures/ohlc/stellar_2023_30.png,e21dad02b0c30b060e98fed6f44632c725b9ad46,e21dad02b0c30b060e98fed6f44632c725b9ad46,b07eed7850dd0c07e97ee11594234b3b913488d974e8b14fd52b42c8c2c83c57,50496,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,264,eaac6392d08d95e45952180814a43b0fd7e60b95b8c87dd4a4f878a9d16651f4,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,6ac2a0686aeb152a453c4f43f063e7c74f928ae595895b056108a8e1e9973547,a564d6f2e7d648e578eeb070e159eed8180c51c91847495d8798c52f5bf778e0,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/tezos_2023_30.png,figures/ohlc/tezos_2023_30.png,32927c872d26d42df1c58d4aaa1c73415a0d81b6,32927c872d26d42df1c58d4aaa1c73415a0d81b6,b125a5958947ff59c6ba9cb902ce0e101a36c5ceac08aaa31495ab864d926136,59243,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,265,33a5de07e018accc44ca4d7d4dc22650c7bcd134c0a4859a8cb59c7cd521e8b8,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,bc67b4399af87b7f3f2fdd1dce5704ba67dec630569c9e2a229ed290bfd9ac4d,5ba0d05d27bda8fad5beb1f5e57ac2c0207508f9186bb2abe9c742449f3f345b,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/the-open-network_2023_30.png,figures/ohlc/the-open-network_2023_30.png,29bdc6f1c69e22e4455680530ceebec7081208a6,29bdc6f1c69e22e4455680530ceebec7081208a6,9167cf137e840c69ad7fe36dedd0eefd825c88d43fd0181e03aaf53e2527dac4,52772,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,266,3673cb3e9dcd47478fb9f717a5ba2a7dacba0a7768781f9fba89b5671d35baf4,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,cd74f8681fd261d3df0d7abdb86b045a6521438465d360f7859dc4981c8d3d6f,f3997b78d4175d2f636635e28ef06b19202c4c647e8e45b7b1e76c10d59a2d31,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/theta-token_2023_30.png,figures/ohlc/theta-token_2023_30.png,9a3931745fa9b7a9a16504f8713af9df1353dbb8,9a3931745fa9b7a9a16504f8713af9df1353dbb8,c5a05f29d246630848fd68970d306ebaeb8ed4879f7fefc831f799cf8f6adbcc,61059,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,267,73083abe52903eb9112fe4e54bde07ae3746226cbdadd64e5c82a042f11be8ac,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,4af0a7cef0270ae303dc7422df2c17e90e0f8360be4c3d3e7ee515c96a7a69ad,143abeb7d36056d2a93873707942c87126ae9c716f4d506b73751962858c50d5,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/tron_2023_30.png,figures/ohlc/tron_2023_30.png,532de80d62ce3b1dea0fa872a96edba9a19d7161,532de80d62ce3b1dea0fa872a96edba9a19d7161,1ed23d76b857d78dda53fbbc7e5674950fcd4a5943bf0c9937e00767dd535cae,58561,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,268,f888970edee8f43331c166f862ed9ea3a5d266f4f011120947f9c07b5b6c27bd,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,4338741285dcd3e97038dbe756bd6b45a665d4972987eccc6048f0af0ec6da22,172e81ef366b6f8cd194bda3ab5eb7923fa7c8339e80cd41d369f3501546af74,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/uniswap_2023_30.png,figures/ohlc/uniswap_2023_30.png,a8dca8d91c939e97bc0d204b3935ac1b6af499a3,a8dca8d91c939e97bc0d204b3935ac1b6af499a3,2f4bd4f808556f220974984a61d494cb77396dd2a17d887f5afe64dabacb6637,59462,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,269,7bda5bda803624da4beceb99a082a3724518f00e2d56e89c41d8d4dd9994414b,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,68b2f32dfa047bbb21d68f92e5f12ef7910963447a76c7d0a4570eb3d79a23e7,ea84c5e8fe6f1409ec7ee4194fe47b8cd7a481f6dd62cbdb8120547e01a93dc8,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/wrapped-bitcoin_2023_30.png,figures/ohlc/wrapped-bitcoin_2023_30.png,032ccba0bb801150da61fab56be3992944b0a066,032ccba0bb801150da61fab56be3992944b0a066,6ed6fb223a7e11e21e483be7b157b6b81afc5e5db0cbb0f32d335c1fc2453c5d,59087,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,270,5bc77ed45b634e5f70384bb8e49ea149dbb36be185945bac511f930829251b79,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,aef9000af1d07f227a407d80fb1dd492eecd49499ea5eec87ca7e9065f86dbd3,e6ddecfdbd209614cbb882eb717b25f89263f6183f8a9e584cb00ab2a00c168f,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/avalanche-2_2023_31.png,figures/ohlc/avalanche-2_2023_31.png,230f1a2368c111cf986b1ca70345664090200a59,230f1a2368c111cf986b1ca70345664090200a59,dc69bf7158541dd310d023997bc6879ba189005c9716c220967340c7a496f8b9,53315,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,271,971f444a96f2a15a2e3aa994ec173a624baef675f74137c1e3eef3aa7bb71440,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,3679edae566fa87a6d1a4da8805a3f03c98944053f0711d96ecb4efd2481192b,c7f2bb1996277f2c6c3ac81aaa326e5996fcbb43d2296c806114b63582813ea0,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/binancecoin_2023_31.png,figures/ohlc/binancecoin_2023_31.png,a56ec359eae003e1fd5c0ff33f7f0926dfeab44b,a56ec359eae003e1fd5c0ff33f7f0926dfeab44b,ffc0e69fad432da9d406b0bd2cb0c7a312f4a5e60c7733be038962c7dc93d040,58456,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,272,80b0b2c69c918d8af11ff2faade2334ac08db1b227a06e2b921130076c9a4100,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,0b49a9556bf92e9e376046c3436b3dace0c6393843174309a0a8d0d408069b0b,1132b8f3a9c841b35ee461fdc924a475845438d4fe9d0af2459ce30897ca75a7,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/bitcoin_2023_31.png,figures/ohlc/bitcoin_2023_31.png,eb526a83a1988d3731cc356b83729690cea760af,eb526a83a1988d3731cc356b83729690cea760af,4c7af3adf387574d60c4577ef013146458c454c4d0922bb141661aab9a2fb9c4,59747,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,273,7320b2c736b850a1959d64c063cc7580ec4a75ea1146f5c68fb2b94bd4102d99,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,b47ca8dde799b04a39132a1ff6871ce4a1f8d083d83db96a066d73c2194aa821,60ec9b54bd804226ffd321e5ca2e9811ff8863cfedb239a200cc9b7a27d1d372,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/bitcoin-cash_2023_31.png,figures/ohlc/bitcoin-cash_2023_31.png,144d6ce0b9dafe2d143085f7024a418a8fa42a20,144d6ce0b9dafe2d143085f7024a418a8fa42a20,69353bb206e3c03f3c55b61871e851ebce7e3e620a4adf2c81eb6a9f90c022ef,65425,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,274,20e56a41e412d85644af7fd1b2da5820008d6a879ab583b25e8398c5a4c976c3,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,31991f8a1f167e7d582b87b43d11192baacd415d486a04c8586872ef9b60a51f,79e861b412e63c4f9c20711d8dc1b613d0640674d15a7d150957550e759a3fbe,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/bitcoin-cash-sv_2023_31.png,figures/ohlc/bitcoin-cash-sv_2023_31.png,ac9b21efb4467b50786739ef0a0b367f875300d0,ac9b21efb4467b50786739ef0a0b367f875300d0,3e58734333a62a81ad235fd53ffd3fe626de62afbb2ab12aaa6570d71da81328,64111,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,275,b818eaf3f0505fcdc020af003aa6d17efaa45079f6d891ec2f700b1f5d06767a,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,37f62f007ca9372d8e314949bfaa4d9f6bc14ae9243499725e44edf7a0702715,87bce3691b6ee17fcd3de95454c462665fe259eb11d331f19e8292f2dcae8fb2,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/cardano_2023_31.png,figures/ohlc/cardano_2023_31.png,3cda35187a240175c10ef006f00968ac35862d80,3cda35187a240175c10ef006f00968ac35862d80,d31a0e99dc6667c114307af9266e33d88005c664518fd56e4bb2a7d648daeebd,54563,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,276,dc675ba2a8bf1abee473a3d9180c4d509760b3562c29d2ea0dee6439a165cb41,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,920288a0276fa93d59a77c6aad15ced480f49f8051a346b30d30e28d732de50a,7d826f99db58c1d3d87c6a9efd15ee35b8f1f780f0bbbaeace3e863977c80244,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/chainlink_2023_31.png,figures/ohlc/chainlink_2023_31.png,865f94c97a47565296e447fdc94a210941d38ba3,865f94c97a47565296e447fdc94a210941d38ba3,56a948b3a91eae26bdda3144e3f5f9dd94d1adb81082fd59ff328015b8ead9a9,54243,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,277,240b8222c3430b6832b8263cc00822913a25ae2f5101c9906f220573300c3876,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,06d5688b0426e053e637a38a696a74d7e4ddcee42ca92b2a7ea2ad54b084dc88,691fc68f1b70877d7785b3fda44d4dc753a80c78d75ff8852f345e21802002c4,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/crypto-com-chain_2023_31.png,figures/ohlc/crypto-com-chain_2023_31.png,a61b29f82d1b2e11393303996668bb458d0120df,a61b29f82d1b2e11393303996668bb458d0120df,e4697d9e276015ec57fe40323ba46017c9954cda7cd0e5b6a38dc9c967367948,60985,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,278,051fd186f8821fbf7ab40a0490a5208c12945b8de0677ad3f3310b926d1997d1,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,23ff9037815de328047bbbdd4bfb207c6b943e7795cbc7b375fb5a801a846ac8,ad2ef8628219411b78e45f9c607054ae537ef4f72c3bcb23b1a1f99fac46f21a,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/dogecoin_2023_31.png,figures/ohlc/dogecoin_2023_31.png,0fe6115aa42c832717484268435d6f8b58dac63d,0fe6115aa42c832717484268435d6f8b58dac63d,a1153d7ec77b8110ef4ab2adc2d9845a97de723b852868bb2c8f7ee82c38ed9a,56132,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,279,bb89d3e0ce176d11796e1442e48a37e720b1e3700ed644373bc75e5d65da1345,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,7a3b444f30486b12a432ee46667ebed3f27fa0a7b34578b008ad1c426c1da05a,e596f5784c1dca230e7bd2607e482687cc4e608f7c208be7e65a1c9c7e811665,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/eos_2023_31.png,figures/ohlc/eos_2023_31.png,2975d0a96cf0dddda386c0639dbd2101d4d52c64,2975d0a96cf0dddda386c0639dbd2101d4d52c64,26f9054db5b5cd746e2e3de337beeba0a894efc07eafdc5df6494764589d1fae,61622,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,280,30576ce1c319280c2652d0403e7b7e64fa3d46efc7e864b4489675df7bcf0300,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,e188e1eb68beefd956c61ff682087482a7f6b46ec3a931f68e6efe1edf1001e0,ab1b11eb3966c46083b3bf09fa0deef3f9276204bef1785ce42494e961216108,Rise,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/ethereum_2023_31.png,figures/ohlc/ethereum_2023_31.png,49eb5f4aa4e53161fe2a6898b6773c67eceb5477,49eb5f4aa4e53161fe2a6898b6773c67eceb5477,b9f6da28e39fe8cf5687de7a6f888ce68240b20aa4d11ea0ce494c9ea3502d86,57063,1000,800,RGBA,PNG,True,True,False,False
test/single_cs_0510.jsonl,3bdd1a1c507d357630f227f5bd3991e49c3f43ef,281,07f1bde90758f49a15d0c3dac51d998730e90f15f4c1823cc8c1834664aa1806,848737271f6383cfb2ed86ad4cf7c12b047a6b1002450d9bd49216c1a5bf1c01,0ab2de7f67c4bd6f47dbc4e334f7191c59c521d60a8700524cf8553feda7db8b,6d8ac1489ff472a9add823237000df834043e6219c3923fa93ee141b9bc6342c,Fall,True,https://raw.githubusercontent.com/lyc0603/multi-agent/refs/heads/main/figures/ohlc/ethereum-classic_2023_31.png,figures/ohlc/ethereum-classic_2023_31.png,0d722dc72140cf2378d4a1c5d81ae64049c4f958,0d722dc72140cf2378d4a1c5d81ae64049c4f958,f5afad31035c366a2323c0bf01522d6b78746ac23b134552cfd9b5d37d8af6bb,66513,1000,800,RGBA,PNG,True,True,False,False
