path,bytes,sha256,role,compile_status,contains_redacted_credential_pattern,paper_result_input,paper_result_output
Code/Data/historical_return/BAX2016-01-31-2016-02-28.csv,2119,b222d04be332503402daec3fd15575cce6f5184dad0a9140c97754de21e9a6d7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-02-28-2016-03-31.csv,2397,5d37ed7b3e06e06561eebe5c9875dcdbc319aa20ca4d7508381aa8d50c7c5ecb,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-03-31-2016-04-30.csv,2369,3897efe2b4634f4122ceb8d4fe255169fd547a6febb0d9133d8b32f8b23069b1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-03-31-2016-06-30.csv,6948,3a4aafc7ab82f8bff27ea1a5defbc506263cf3f4738172f386feda6e20969f09,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-04-30-2016-05-31.csv,2217,57c29a617fc21251ad3879aaa441d0bded5c55f41d27b63173638c385c356fde,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-05-31-2016-06-30.csv,2446,27f594203d9d726fb5475cc0e9d031d70d7eba4acea4645769329096cf1c8eb2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-06-30-2016-07-31.csv,2299,643e20368cfa28646b093d6f248afa67c4a4b898733c1118d1b13fb29d1ccdb9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-06-30-2016-09-30.csv,6935,a3e6a65629be7ddb21d6dcf8b65662c4d527ed0e960af6934c0bd4b1c81d35ae,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-07-31-2016-08-31.csv,2443,56f4820e5e4532741830d78777dde51e676e86c3717a9b41ea7c51b206c8f23c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-08-31-2016-09-30.csv,2285,e2a0c1cd53510e0b72f620f7e59fea5cbfecb0cd132c09be1f8fd6b965036af2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-09-30-2016-10-31.csv,2284,252d74d956c77239488fc4a80a5a0251035ab1d70479c9fd34bf8657009930ec,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-09-30-2016-12-31.csv,6927,2cf0bebf9b7f7d36ffd57765376a0ddfdc30a392c2367615a05112f4c897a95c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-10-31-2016-11-30.csv,2323,486042211d6e729b4282cd356f35412f5ec2163dfeafc6168084991290d9e4bc,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-11-30-2016-12-31.csv,2400,73ba08d516ab6202ead8f0327bd7f7a27afcaa15b48295dc98fb708480f189b0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-12-31-2017-01-31.csv,2071,60ce6942c8a34ec75e67a3d4be8d2c7616058725922c191ffba8c1b80fbbe33d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2016-12-31-2017-03-31.csv,6603,9fb381a15a50cfc0e815040d7a4e434eba326e6c2f2841b7620003ab441a9efd,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-01-31-2017-02-28.csv,2067,c2a7cd288ebf87c78bc5ef133861ef2071e490f5eb6543c8d26d221d93d23cd7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-02-28-2017-03-31.csv,2548,bb75a2408a3b430d85343f701586accb89f4e70f9c3dd450debf2a67dab44bad,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-03-31-2017-04-30.csv,2200,d267326951f116dfdad57b06fab78392648e9281710b14866d5fb3feccb33f79,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-03-31-2017-06-30.csv,6864,335729310f825d61f93df9f2f6dea4d0dad364a40d1d23d733ba5121e4bd09d5,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-04-30-2017-05-31.csv,2313,83276c4fc8a4319bd46b9ffef83e0a42265061341ea7cf74c6befd91af99740d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-05-31-2017-06-30.csv,2445,e9d870095b72ad63cae421f7faa58a8d2b79254ef62c50eb816c965c06093b4f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-06-30-2017-07-31.csv,2239,83b8509c2e5a30058507fc04e1467f29bf2639d0a9ec3c81ced72f91ea73da22,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-06-30-2017-09-30.csv,6962,c9290b017ba78cf087b28e62017590d0fe8a3f9cda93115d1488eb9e1cd31c07,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-07-31-2017-08-31.csv,2529,fb48697d174e00c81f8758814c64e50eff10e6530559bead7685765c06152f38,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-08-31-2017-09-30.csv,2281,2bf577a22d0bb2d1afd554c43f36cb2514a7086bb5d87b63b5092210294709ef,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-09-30-2017-10-31.csv,2307,7e92efab3c87fdbd9ffc653d8e0e31fbfff5b6a57d90d34b839dbd3b5e8cc72f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-09-30-2017-12-31.csv,6756,1513399e64cbb5a18efabd5a37fb000d6967f0472506eb90db2a933d20d7a5d0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-10-31-2017-11-30.csv,2267,97a6832413a2bb865e5881552118c650d1db653f1a702cfc85caed0f60bf2125,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-11-30-2017-12-31.csv,2259,dd8204ddc2270e062babb90d540bd8cbcba5d256ccd419cbbc411df55257f48a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-12-31-2018-01-31.csv,2074,f8ee26890319ff01aac2cf296e19ef69d919f4a2b1e102b8907a3f7c711cf3cc,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2017-12-31-2018-03-31.csv,6431,d6d64ac24acf86876b46b5f69eaf9bba9151a2c7148fe293473c5b5533c22083,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-01-31-2018-02-28.csv,2097,4aec6695d25c0c270deca67da8b4fe686776364ff854bc66031978112bb45352,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-02-28-2018-03-31.csv,2347,05eaf51629a3f805461665cfc812abe2808d147aefb1ca1b9dc23989e3205e5f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-03-31-2018-04-30.csv,2146,78213272f6e943e555c56a00a162f6ba8a7e0bc2616d1b10254507683c770365,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-03-31-2018-06-30.csv,6840,e4c502df9df6e1c13847cbbcf1695ff55dbf12f448c99e0a7ab93a94a23d35f2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-04-30-2018-05-31.csv,2393,0670a21c00a75d337ce8201ae35ee1dae87104dab7733cc058bb6cb915f7af89,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-05-31-2018-06-30.csv,2381,f65c5a762cabcdef81da3c7273f95b1e295d460b6eb474e69505e7ef2b043928,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-06-30-2018-07-31.csv,2132,c2805b278fdb95a4696b90e2c55b4bce3e24fff34d23f27e6b18bd8fad0418e0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-06-30-2018-09-30.csv,6648,a13ea8642327077685e574b8f9a4c453926898445ec77b9cc67c0e8c32e15865,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-07-31-2018-08-31.csv,2447,0a5ec3fc28ea813b1080fd59687bd4139d7f957c13b4004b8b29c50117c476e2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-08-31-2018-09-30.csv,2157,0bf2f995a8f4cc260b9e0112cad412d6010824fa0bb1597c316cec56d65600db,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-09-30-2018-10-31.csv,2336,cd55ba239ddb4980eeb4c951c5771abcde848a84350b75d881f660a410b42bb6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-09-30-2018-12-31.csv,6590,cd40f97b5cee36145d7226c6303d386adef901116612da4bbd161584f4c45ba9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-10-31-2018-11-30.csv,2287,b4004c0e1f0f7840036974f48f1349dd292eed493649a64fea820e8ec1ddb100,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-11-30-2018-12-31.csv,2049,1410357e2229f4d90b27dbac138c8f66cf3415d6775ae04debf1f37bc62b273e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-12-31-2019-01-31.csv,2270,79b1323ab47a8b5f581e0a28c850219168be0be6b96d83790949e71f287cb952,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2018-12-31-2019-03-31.csv,6536,91b51851ceb8afdad136f52b47ec01c29daefa631c2b23987f96e07977936321,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-01-31-2019-02-28.csv,1999,4028f6c81fd80e9e7fe49a9a77c1e5995d348835ad5887eafe5bb3e8d3e5ea63,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-02-28-2019-03-31.csv,2360,86fc1b649f2c6e1155683ed048b0ffd3443ac64c5e58b74d0afe0e1fec1a7a2d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-03-31-2019-04-30.csv,2145,520f3a8f5b3a756f6f584f9297509ef08ea7889b4b47880c7efa2ee80b770718,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-03-31-2019-06-30.csv,6648,504e84e8e9c07f366c4cc6ff39a26f87f4154268aec73e399693f2aee529e9c1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-04-30-2019-05-31.csv,2346,6b28a5edf264adc391aef21ff39209d8c9b002cab39f35b3f67bb7cbf35da51c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-05-31-2019-06-30.csv,2239,ae271ef063e76637b8fa17768bb9bfe5fb68271549fae15eff427af17ba45509,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-06-30-2019-07-31.csv,2267,b6717f05993c8d1ccefaf9838dd3772c6f6b80f0dd86f2ed53d9e0a127b57eb4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-06-30-2019-09-30.csv,6678,b2f8cf23fffab596df5fc203fbce4ca76691197876bd763b6d34701befd2e021,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-07-31-2019-08-31.csv,2463,e8e5a63965258880ee7e7dc8332a50cefa1a378c22091ba6384dabc3c8824841,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-08-31-2019-09-30.csv,2023,06855c46624170e610b330327f3981f617022c2376a90e70f5fd6f4815ac7e3c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-09-30-2019-10-31.csv,2397,850331ae984360124f09409b6924bb9141e9b95dc1c48fac5b42374eb3d36c59,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-09-30-2019-12-31.csv,6692,774c52fff2bb4ceb289f3e720370af62b7dcedcd0f70c28b28aa6f5b1f9ae1bc,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-10-31-2019-11-30.csv,2216,ef34bbd5c1fc69408d1f2deed13be4b80b023481f126da316be0906c5e1be0c9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-11-30-2019-12-31.csv,2153,a871631356e4f3c6d1262b7753f4a927a606efbeb02559f368774743fc1a04a7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-12-31-2020-01-31.csv,2249,ead97946ae339dcfab0ff7ddd28184ccfdcd8154b8c27ab46975953a7f5802db,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2019-12-31-2020-03-31.csv,6585,6f3895e87f3b800af90e64c1d53ae54d7d9ca72da8313be5dd6529af3bceee2b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-01-31-2020-02-28.csv,2023,eac4334c43778d4dc59d923a474c104fdd81016dc1234bdfaf2703e58b71aeb5,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-02-28-2020-03-31.csv,2395,6485a0dfa9b8258d0aa39cae17f99ee8344c7ab7e0c02ae1be0e2895d4d5da31,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-03-31-2020-04-30.csv,2215,0895713d8d78f400f2dd36323bb416e922642bbb9edd1d1ecc8b9f265fa90460,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-03-31-2020-06-30.csv,6656,4051ed8ed1c65eabc910806576263fbea247cf31c432914f8ccfbe2232a2dee1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-04-30-2020-05-31.csv,2264,fb460970ad82a58a43615082cbba98f4fe0c3862b6924364a264841fdbf53575,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-05-31-2020-06-30.csv,2257,492fc6b868e65d3ae93aef59c68b3fc8842fd346e49a76e16d7eaab8b6319370,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-06-30-2020-07-31.csv,2332,dd09e44934489d692db8a3403af661c537cd9ecabe72a8bdd9b41714a5485d92,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-06-30-2020-09-30.csv,6744,4163aa381f46ad009170badbc06d8e8f37983e1413a31e4656f356735a3144a8,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-07-31-2020-08-31.csv,2247,4bd2ccf26df9b52cc48578e9a184d2da46341384c761e473a1e567b0483e9b9e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-08-31-2020-09-30.csv,2256,80f50fdcfb57fe5bebaed92d26cb41385f79e107ad0e3c2ba30ef6fce4bb0d36,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-09-30-2020-10-31.csv,2456,40d71399df2ee8571bec7c7927e68106c2fdfeb3b59f77d85b778aaddd71c3fe,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-09-30-2020-12-31.csv,6805,a863434571aa2a65eaee0e6cb997bf6824f6031798880df165c92fd7268b25bd,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-10-31-2020-11-30.csv,2099,e247e214da03b42139de94f09d5c4c15bebe3a89d5a63e046efe1d5e12c9900d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BAX2020-11-30-2020-12-31.csv,2345,d1067da5c233da61cd12d513eac7b704bf9cce24ee11b9c6a42d325d5d06cd54,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2015-12-31-2016-01-31.csv,2261,13a4cf41f099e0f7a3257a96c0a0abf50d415383d5051fcb9ecc336d605f7957,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2015-12-31-2016-03-31.csv,6818,88b69a8975ebe42ce6d40da08462057324458eefeae592c7917261393faf3e09,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2015-12-31-2019-12-31.csv,111589,ba514e4de9f75f1fff7410748e5ba93dd6b6ed87adfd3097153d57516b970bc0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2015-12-31-2020-12-31.csv,139678,085e5b24384b9236c76293375c2f1acb795e2f8b42414c528879f9ad982ff317,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-01-31-2016-02-28.csv,2164,854d3b344d45fc7c808886fe2184ceed1ff0c387a9870e452525045dade53d59,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-02-28-2016-03-31.csv,2464,10858fc1afa837b78dbad22e287b8c31177dffec429b6f9ecd13e9648a7260e1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-03-31-2016-04-30.csv,2469,f7fcb6b48558aca17a689ccfc9c8404e8c5ab9235167d267c7855ec64bee5020,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-03-31-2016-06-30.csv,7105,6a52069427d2ec8e52d08fa998d32c7140186ee4099c6dbcf2c34bd203d00458,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-04-30-2016-05-31.csv,2256,c15e951024f0f99af22845bd9b70cd20588b0c4cd1fe8731f230cb2fd299b230,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-05-31-2016-06-30.csv,2466,d2c923abcdf4571776fdabf6875e08eaa55385bba52007ff7081b89594f2dc88,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-06-30-2016-07-31.csv,2361,bf35db3fbdb944712409c8edfb69864b0e68259624ab305abe82b23e0e5fee28,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-06-30-2016-09-30.csv,7092,8950ac8f6283c8088305a033afa7070bd506c70fec892fbcf14add2dfe88af65,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-07-31-2016-08-31.csv,2473,be629019a5292a2bae151825aa658ff0d998a849fbbd547de5d21bd003a31564,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-08-31-2016-09-30.csv,2347,2581728cf5f04deec4a681e726b2b18564bb086bb6426021b27c77d83a597c8a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-09-30-2016-10-31.csv,2354,5c7b3620ae77d060b34f6c4f7e595952f2d8fd2108582babd6f89c8743143624,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-09-30-2016-12-31.csv,7129,11d958b0eb41567bb7eb0a8f9c437cd97f65752c89785a660dee5a33d235bf82,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-10-31-2016-11-30.csv,2380,fd8ac97b7f93cff212345e0bc8449cfb65ffdc761dc8ac13ec9f546802cb1225,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-11-30-2016-12-31.csv,2481,0cbaa88944621543bbd156f2e917232355c021d2da96ce423325f2d232a66ac5,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-12-31-2017-01-31.csv,2137,4933e8b4de04e8caa8ba93838ee9fc114f3182e2a9890dc2a85e0889192fc673,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2016-12-31-2017-03-31.csv,6772,c857273c021effc295824748571812538c521545b76770a3d4e295f8625b8f85,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-01-31-2017-02-28.csv,2141,8499253f37891d5740d89e2461ae602e1224b82097a23d37673d322688322a68,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-02-28-2017-03-31.csv,2566,24cc0b1b7a48e31b74b26c1cb74ba683dce8302c2dcaaeafae95e8fda7659f0a,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-03-31-2017-04-30.csv,2268,97409787613c7c11d418ccf0a0793bc58bb1fe7251abf7e3e21f81a5798f117d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-03-31-2017-06-30.csv,7053,1a8078a089233f329185f820b34d2d549dc9f873e0d991a3ae9e27678b430d5e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-04-30-2017-05-31.csv,2380,688e8795347eef116d819ec6edbddccd0d55167d3bf6739d27761c3647663719,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-05-31-2017-06-30.csv,2505,6bcf2199cf3035562a8cd7afba1d1b778defdf2e8cd95940c6315aaaa32ba6d8,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-06-30-2017-07-31.csv,2280,1aa9fe687b83570eb39a7099ed7f68058d223df0a8a7580744df37cfba7ed719,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-06-30-2017-09-30.csv,7190,c130971ec0c0a056f3449a3704934a73700519e03223c3c6de9249d40fef6412,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-07-31-2017-08-31.csv,2617,0d9fb1be7ace46de5e1859a7074d154e366e70424e91dba6402b462dcff8a885,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-08-31-2017-09-30.csv,2376,6e98d6555728fb172eab9d1d9b6ff0001ede1ce91db8e3dae180ead1bc904117,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-09-30-2017-10-31.csv,2366,2a831f96611e44227c26e10c68749f5dcf7e7fa61782bbcd32915227024633a6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-09-30-2017-12-31.csv,7052,ba6bfe7085211ad93443fbc088e5c25936bf4fbce64d2c75d466a8e2f63084b1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-10-31-2017-11-30.csv,2379,c6fed963f356ff8fcc231efbbd408d64e7e5b7423c0cf23f0d9a0189557471d6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-11-30-2017-12-31.csv,2388,a8da7894f9833eb21dbdb0cab085cc222a9707a26a5f8fa43ac8c8e96ba25d6b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-12-31-2018-01-31.csv,2259,ebedc45ec9092ffda30bc1f0c7532a53de2a5c3fc5dd297d915c94084f01302c,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2017-12-31-2018-03-31.csv,6796,387e70f1263e19073cb9813e6257d662c697e7c4b5cc5c99588105532eac8b85,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-01-31-2018-02-28.csv,2137,f88e2ae550237109d549861afcd6a20fac3f1aba26767370a471e77adeeac1fc,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-02-28-2018-03-31.csv,2458,cab63488e59668cd1abd374d4a8990c6dbf5d88de99ef510aef4753373d24002,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-03-31-2018-04-30.csv,2241,b1a9a79a3fb186fb2b89451aaab41579d9bb3225d965d81a3047e0c9bdd42fd1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-03-31-2018-06-30.csv,7150,0e479c8c52a3850ad828795806a9ee1130238c2382ae23f95fa9325d36812fb4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-04-30-2018-05-31.csv,2504,9195137694ab90ca40b504439c0e4f72847572f4f6f3ecafc8b6d29bee933fcd,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-05-31-2018-06-30.csv,2486,b6c736cea807921d7fa78f804a7516c55bb1dd5835fae32717cb7eb3008f778f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-06-30-2018-07-31.csv,2245,c665575075542a8e127ea3b50b821e39c7b11654c69e7aa88e830fb2e3b53503,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-06-30-2018-09-30.csv,6977,503fdb39136db14593e081578cfc3b07a33acf5df3337db33bb9aa74a0b82397,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-07-31-2018-08-31.csv,2590,b44e9d0c188b8230e1e55d0c1a624fb0ca55ad81eb75028e7aa79f52041954f2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-08-31-2018-09-30.csv,2244,25c2ac4ca83d64e88d7acecddc3d5295bfd6a15db5b3e5a6c640c241856f06b1,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-09-30-2018-10-31.csv,2488,13f77c758fe41bbb162f206d178de5a46cdb04e556c0ec62f3db11027ec3bc09,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-09-30-2018-12-31.csv,6897,bf8bedda6ed39b568acc18806a714a5c4016b170d1c912f7028b34c8f7653f9d,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-10-31-2018-11-30.csv,2346,92d128010ea0d966a1eae7f50f9f4552103c7fa20ff1748b6d15fa9edd569bd6,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-11-30-2018-12-31.csv,2167,d781b0144224fb1aca006f3d7e93cb3b06291c371f6e606dcda7670ad2901c1e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-12-31-2019-01-31.csv,2383,afc4a56b025dd56580f48e6191957697fe993ce500a69be8098014c106a1061e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2018-12-31-2019-03-31.csv,6955,9df78f70645083700522906e75c5a56ce49ac88e8a494ff338957ad4f58e658f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-01-31-2019-02-28.csv,2150,2c3e7102225b0bc441952b95f5e5657ed737605f86cff398bd499e7dcaf873f9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-02-28-2019-03-31.csv,2512,92b7211d898efefaf9e33a29d1ce01327798e3e4b3e5efa6b14d4db054c65154,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-03-31-2019-04-30.csv,2271,becacef8b7b1e5af5746d2f16ce18b9e870682bad6d6df7f29890c2e5d4dc818,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-03-31-2019-06-30.csv,7067,89fbbbff6859967e8b1f11afd1e737eabe67805872fdf45e422e48f0a143b191,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-04-30-2019-05-31.csv,2490,31cfab0fb9a621eb5790a5b6d8425817d3de056ed309ce0cc2c8ac99831da789,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-05-31-2019-06-30.csv,2376,de66a814fdaecd2bd348d38b0134d2e6be6290073fd58cd7a9a8f00466a186de,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-06-30-2019-07-31.csv,2344,9019c41816b9cd7388ed336a90efb7fe6a002903e25c116290fb26ada2d83c58,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-06-30-2019-09-30.csv,6997,884d49ebb3cd2ac0d0d7d85b57d6e1b45767c91bb9fe207a3ee36b3fc555f9ea,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-07-31-2019-08-31.csv,2601,0bd6d00921769d46f39695919aa8cb7008afac54d682296420aa9a086ee2eaa7,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-08-31-2019-09-30.csv,2147,bc361d95468e918662b18c851c757a0588fe37a231d3c0cb64528fee4e779b9f,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-09-30-2019-10-31.csv,2576,69c58053e6995056868e0848cf0396d2c0cdada14ea68853180e50055858234b,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-09-30-2019-12-31.csv,7113,32ac7a2cbf21cb33895d329d626fcef3854aa6e0b0dca36172277ac12d29c0f4,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-10-31-2019-11-30.csv,2377,7298076645a280d17dc8bf9e945ab1de05afeb14b8e805798f63af7aacffb053,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-11-30-2019-12-31.csv,2249,701f7163ac4a74d1a05ca91c6dea66b99229662bd8cca68c8d3faba05ff348c0,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-12-31-2020-01-31.csv,2340,945ad45e9e2b4daceb43c606852d0a0de3062d9c65cf4af88e2d0b0642b2cb45,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2019-12-31-2020-03-31.csv,6889,6916df8434d1234bfad0cbff06259079c1e41ae6066dd3a7f8634d045ca66ae2,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2020-01-31-2020-02-28.csv,2152,27b34a1215bd7e60bd416185f0312bc4cf8590ec94c99de21d9f1973e75f745e,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2020-02-28-2020-03-31.csv,2476,f48f7dcb4c9318f0fee8f81e45b0695d5aa2c7cfdb67c271d39608aa9e67e4b9,author_price_input,not_python,no,yes,no
Code/Data/historical_return/BDX2020-03-31-2020-04-30.csv,2366,53c03b9d58e3e3b678bd257da545cdc7f8accb0816fd52c7a4d38eca50acb73b,author_price_input,not_python,no,yes,no
