repository,path,bytes,source_object_id,object_id_type,compile_status,native_author_source,native_paper_result_output
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601238.SH.csv,1360050,48f2548aeec55b0dd6fdb2e491fab45f6a9ebc1e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601288.SH.csv,1278689,44596361459c18abcde469cf849b6b61436d14fa,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601318.SH.csv,1861616,47847655007b0dda4119fa760f696096be3bb449,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601319.SH.csv,546996,e24607428cfbe0e1ea14c8673ff7cd45fd443074,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601328.SH.csv,801712,588175b2b4f8384ca6586ca72327f88491282b14,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601336.SH.csv,93972,242d0a5c0c233e3ee34fcf0e578a583f5ec35d6e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601360.SH.csv,460443,b389ad7c6b01b2fa9809b11e4a0c2ed006b1e50b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601377.SH.csv,574223,af9d3ead7386e5f3f9c2824ff4bb0a713d6019a4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601390.SH.csv,428807,f324a79a17deeb06bd806a3a00bf59b952bf2bd2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601398.SH.csv,1426106,d684a8c8c750514fe2b309c65bc98a7c1b4f16dc,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601600.SH.csv,416115,3bb54ec5790213faf3a2539e02d7f8b7b0243a54,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601601.SH.csv,2698488,2732b4539844fb10e9f476faa83dc1bc9e399904,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601607.SH.csv,581484,925e9b906d6e5026f1a4e9be20209bf67d007db5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601618.SH.csv,491813,6c2b500ce080c9cb9fd62327fa03b5bcc6873b8a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601628.SH.csv,1354640,736d7c40e036636150398cac3d67dd4cc2c7f844,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601633.SH.csv,3317686,de27bcb8658f4caa7c761ea83ea3412cdbfedc2c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601658.SH.csv,942048,f809ebffa85d5a4e6e3a9d5d86237513ef0591b5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601668.SH.csv,414742,7adc819a7ea6e2175eef0e9579be5971cb9646ed,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601669.SH.csv,675571,152c0ed89db348f3ba224e9e1531c80e35965f73,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601688.SH.csv,765092,006968cd3917a07a7569b87d927e29852236d2b5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601696.SH.csv,424642,7d080aba6c3d2bfb0c6f4c044c2d0fed2ba5c920,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601698.SH.csv,249490,d6024e46a2bbf51c1c55c964352b468c17f4f021,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601728.SH.csv,368454,fb8578b81ef872228ace68f658e84eecb1291c61,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601766.SH.csv,378290,20653bc06ca39ddd50e34eabc5485c84f18ee019,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601788.SH.csv,446564,711f971db81eb43cd5212fb3d077896e28601a1b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601799.SH.csv,215360,7c23e76b4fabe88a0faa7a690a7dd05f4b7ee47a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601800.SH.csv,648077,2ac4fb0916a2b715af86b0b6c2993c3d5fd0a7b9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601808.SH.csv,504289,83d5c2d3be92e1ef56ddc0d65a0a5ba509b57d52,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601816.SH.csv,180320,44915f237a0a918660bd646ebb85eb8217b14cb2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601818.SH.csv,649553,3b9f357787ee132da0909ae00b0974a57d0ef5d8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601838.SH.csv,278380,151550c192ca98880fbef94c615963bdfb2fd814,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601857.SH.csv,917703,f66e10cbee37ec200bcc0615af129197c469aea5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601865.SH.csv,304220,c2906b5a6df1b4f50a0b6897039ffc1cf85f8b33,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601868.SH.csv,67638,09a0491addc94d49f3926954126a3a073fa495ca,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601877.SH.csv,252538,6d13e80677619abd3411df2e965bc0a432ce0ea7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601878.SH.csv,317683,d93ac08151357f57a9bb8777d3b33b5f5baf80ea,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601881.SH.csv,241193,35a7449f4471217af3631a223a228394fbad64d1,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601898.SH.csv,577883,5db31898e99f4a8bbc68ff0eda87c10db8789b23,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601899.SH.csv,1910744,9bf110679b5de0812545df57627dd6fe123114c6,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601901.SH.csv,304181,4848167f3f4429632577578b6d3fd77a285404c7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601916.SH.csv,423580,88252e0818301689bfb290ddab91e2838173a293,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601919.SH.csv,562052,65dcfd7f6266478ec26875deaf7dd983a86cb232,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601933.SH.csv,1460778,fbfb5d6109fa0c3a15910493a2106a9716afaab3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601939.SH.csv,1243215,9930157818f92a9438ae0699cc24ef08261de8a8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601966.SH.csv,257973,8e7f1d6485e206f17a58d612eeb8f7bbf484aa1f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601985.SH.csv,313594,000371e1d7ac3eddb0bbb1d68db6cf743f5c71e2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601988.SH.csv,1205015,f526cb926690e60c25fb26b3f60786b89fab590a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601989.SH.csv,287510,3565a056bc7e0981ac3adc743176b8b327dbddab,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601990.SH.csv,168315,bb5407510f92e491d0e3f24b4724876a96c32a2e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601995.SH.csv,788268,42fa8915dec02ae4764df5f0a5ed88c9d554b4eb,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/601998.SH.csv,607151,a38eebe8c0355462bd91dae39fd8c2c46afb226f,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603019.SH.csv,232597,5b53f217adb99a89af9936309afc830d37551b66,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603087.SH.csv,120987,4753d124067a6ba9c6297b4f8a1a6ffef50bac72,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603160.SH.csv,298720,956c371f22668e191a5d98f48ee8dc256d265a99,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603195.SH.csv,221940,462e55bfa097778745075979635c7c4a6c9d16d9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603233.SH.csv,222122,621f70f11bf1fc4b46a6a67efa8756ca570a01c9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603259.SH.csv,1068303,a7e1f668c308fb62a6b895d06faac79521d5c843,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603260.SH.csv,201817,c1a7ccf0f79d51f95ccc90fb1a2d84a8862d90b3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603288.SH.csv,1266822,daf14f3838833003d738f97a79db45d9c0d80f37,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603338.SH.csv,359237,25651c9ca87eda39a4058005535b59689996fb4d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603369.SH.csv,519404,6317062b4c8eeb43a7be4b5bbc7e26e9b6cbd330,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603392.SH.csv,234121,5262e648f7b885588303a31d9543a11eeeb05223,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603486.SH.csv,397556,b0e858dc23bd6fe76642f0c63cb15ed09d69a4fd,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603501.SH.csv,503699,31e1cec5f245652fbea45d0ce29ce354d56cc145,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603517.SH.csv,368481,f9e1728ff8a7f014647561cbaf7fb992025b129a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603658.SH.csv,226955,67215e9871c960c43f3a79114740383313e41416,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603659.SH.csv,458966,3e906c63fdc2667596224cd87f94b96421c21b53,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603799.SH.csv,1488778,10c5a1070987848c40a2922d55cbfb8e61f4d786,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603806.SH.csv,275313,695adf30512893fd6f42c4e0b22d102ebdc3e95d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603833.SH.csv,428536,9c36d133d9fddcf7f41a62aba0278d379a5ff173,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603882.SH.csv,245451,e9917a7a55d6fb5e4ecf24603d68b26380ea15f2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603899.SH.csv,420533,273bf5273700818a290ec8c3df6adab5ea1f118e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603939.SH.csv,507182,b72647abb283614731b2f63ff5d4e5a544886342,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603986.SH.csv,532016,b2f9110c9da1f957771f3c15381e689ea11b8108,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/603993.SH.csv,1133256,46cc4c9bd058deb58ae16c9e719868822639f385,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/605499.SH.csv,153064,7bd535b7ccb1875c665584bc1a10f1a2cc858d00,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688008.SH.csv,260871,7bdc08e2fbb50e0eb8189fdee62c7d00f1bfc260,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688009.SH.csv,241082,91128cad4e5912b2a00ff86062cc7f5ab639ef87,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688012.SH.csv,453336,569ef00ac65ff9cef5efd7cf8aa2dbc02d6fb65b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688036.SH.csv,264197,d43e8768fce6b4aba1f8076a1af7c6300d903e44,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688111.SH.csv,437048,16f3deca5d7a319e941de03a25f02a54ff2a2722,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688126.SH.csv,148651,f03493bdc6c24de0026d0cd6328ccc06e51c4efa,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688169.SH.csv,411267,c6c7d12023a28c17fdc4ccc6346d11d765693ce9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688363.SH.csv,461903,3390b5a0b1b52bffaa65be51ee84a2c00535ba60,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688396.SH.csv,311440,8cc769a4f2baafe8cf5a2ca0ad0fe67f457a5702,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688561.SH.csv,278224,7cc1cc0ec1da04af000f8f0e1c8f94a5f9483327,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688599.SH.csv,292692,da84f0ab6600f935bf2cdbc600e65a0aa5d84ec6,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/688981.SH.csv,4237942,b4b848261d2e2cc691e8e5fe7f6e60a80dbf9cd1,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/processed/processed_cmin_cn.csv,1,8b137891791fe96927ad78e64b0aad7bded08bdc,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000001.SZ.csv,758373,49b01ffa465c3b091c2f30f48750871b8d6abbdd,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000002.SZ.csv,1920298,f81b3f6bd3464aed02179d6bf6e546015eb953e8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000063.SZ.csv,1290510,b03da4d9367c6d88b9b28592df3b1e7d0960a38c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000066.SZ.csv,124170,1220f580a357b8ac60f7e79f444b26c973e9ca41,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000069.SZ.csv,425028,1cc25b0a244326c320d310fd5a6f28c07bd26cb4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000100.SZ.csv,576220,56c2faa0a002eeb67bf5fb28fb554f9e2b7f17fe,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000157.SZ.csv,656164,8ea90b488203459f8ed2d83ca92fb8ccd0a651e8,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000166.SZ.csv,254486,963f9ccb0696d931a7dc7f3073a06c8d8f1bd8d0,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000301.SZ.csv,141387,cb847a1b4ab92fd1741b6221e49e47bec06194c4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000333.SZ.csv,826708,ffdeffeef9f249e10a56d1cfa49eecf55c3baf37,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000338.SZ.csv,672355,a32838fd0ceca640cdd4ac6169e92101121e546a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000425.SZ.csv,381347,bfbc0b68efcb5015d3c0c5c548ff7928b1e45b1d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000538.SZ.csv,506489,e960147a545a14fcce9d709b66176a18c0dc725a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000568.SZ.csv,742384,b7510fcd466eceb1da7add32aa323edbc748c48c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000596.SZ.csv,305049,d2bd9d629f431021b826fcbcd406fcbe11035360,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000625.SZ.csv,769315,f448413594486b63441fd424b06d2c23bdc71396,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000651.SZ.csv,1637959,bf19b662a809671b91c4bcccfcf04fdab03f71c5,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000661.SZ.csv,352790,32b59a9a0aedf582110f9970f63ea7f30d08be87,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000703.SZ.csv,204149,ad59470458c9a39554c7262ff2cb4a1fd6835341,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000708.SZ.csv,138271,6241277008f43660a8dee14e727d04b5dedc02bf,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000725.SZ.csv,807719,ca27c8fd57896c69930f56f14d68c3856c498f08,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000768.SZ.csv,208358,958b949d0b7b86c3536c623ee7c0c408ee3ec6e2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000776.SZ.csv,374541,041e965a82b44bf3be52772f1895df65822fe63a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000783.SZ.csv,132389,8e8f51b49f190e82788b6c27712087d8ea904fa3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000786.SZ.csv,205052,d565d3b495db16bfac159608c3db31fa73ca960d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000800.SZ.csv,161315,82ca6e0ecbf0c8ac85b3c78afaf7b4946bb2513a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000858.SZ.csv,1391862,b1013a26d7ab9629130cc57f5375000323e7127e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000876.SZ.csv,354612,1b0ed611477e609d234f16df8bb0ad7f5eab2477,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000895.SZ.csv,455554,abd32c31c3740f2fc332575dbee1cb9891ee9202,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000938.SZ.csv,181777,6059acf79af07ad5fbaa08d3e16543a2524a9027,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000963.SZ.csv,394134,f6baf0b1ce90f4e8d931e64077bd6a56ba80c590,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/000977.SZ.csv,167628,2a6d0bc8f41bc034b216f8a21ce9ff3ac7541746,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/001979.SZ.csv,1150266,08f1aacb6057c44faa958e8d77f25e50421b9175,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002001.SZ.csv,300964,7c87444cba1c50c6d72d6f97af112d07317e7059,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002007.SZ.csv,435380,a3b70acf5ee1fc8dcce98b7d1802cd0e00a54717,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002008.SZ.csv,462161,77ed0061418fe833709f67c7bc7ed02724703fb9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002024.SZ.csv,904660,39aa8edf394a20a5805261b899ccad1178fcc6dd,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002027.SZ.csv,335383,ad425e579d7035b62f1d8e5a2e390f7e506c1013,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002032.SZ.csv,199487,ed96e2bf47ccb0233ee4af6f016560351219cf4a,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002044.SZ.csv,430253,ed4f9df96241ae0b43d3c7138fac08d76ffa679d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002049.SZ.csv,250953,5d8c704bacd9cf048f5505b0df402e10bdacbf0e,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002050.SZ.csv,249441,4d3b9853490f7af93e108854645b795c7b117199,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002064.SZ.csv,88601,49510a6fb6f6f07ecf22c8a6295adf4627155e71,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002120.SZ.csv,265018,d744d1c66d4057b8eb817ab503a969e3cf27bc35,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002129.SZ.csv,706487,b5ed242df4d90b80258f55b75629dacb69e224e2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002142.SZ.csv,744359,ddabfce195ddb244ff1a3bcea53a805a317150e6,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002157.SZ.csv,305265,c2724d3d9587e36cda0b590800dea0b4fe2d711c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002179.SZ.csv,143271,6161e30d7209600e1131a7afc910030de2e89ac7,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002202.SZ.csv,829409,572f731dae3812ca45bff8a8d8ac74170a90414b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002230.SZ.csv,1360362,61e9d3f3aeb9c410ac2c7d2b36a3ad49fa1a09d1,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002236.SZ.csv,453519,05762e753f6601d5a3c26cf5c46ce3c9c166e30b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002241.SZ.csv,379918,eea4ce76dee6232e2677015b46d91f5779280bdc,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002252.SZ.csv,144741,9aa0d6ae2cc711bc4fcf147e15eaf4271a517669,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002271.SZ.csv,348253,92c24c109ea4d11665d9c628f98a80498f2b3647,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002304.SZ.csv,648183,55ba62d27d40648d59de5960a4835aea6466c841,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002311.SZ.csv,159986,e4f9035b3ae92511cb64b7f584e0e5e2ff3ff7f3,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002352.SZ.csv,692476,357085cea305ec708cc13fe6c45170adbd93e160,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002371.SZ.csv,312614,8cd50296ede5b592716559c76c71d6c3c08d626d,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002410.SZ.csv,453664,d99e785515e2663e1669ff5b555ad0443ead5145,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002414.SZ.csv,103146,615518d32880a8f4573d7eb6c6945100fa96cf87,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002415.SZ.csv,446879,d648d545128303296836eaaa453ebbc2f2f2f80c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002459.SZ.csv,237771,8dc332c75439103d3e3c515276d3b83908646a19,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002460.SZ.csv,728122,e604e58b983ce82db630db8b15da37364f76c6f2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002466.SZ.csv,474031,ac6c721c2460bd632553a2943c2b8c8a69c77a31,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002475.SZ.csv,1385979,4048de4b17a301862688817defe618912be2b006,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002493.SZ.csv,225036,cb2e1a84717b5733d88be9703c215c26e8572ff6,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002555.SZ.csv,562790,d8fc645e0c1ca55d83f9289cec94554583156249,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002568.SZ.csv,104013,751704e3b5e75ba5efaf1c2afe8a44e4ac3555d4,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002594.SZ.csv,2444365,77bb75b4593ef31be0ec5e5c18e3e97060d4ff86,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002600.SZ.csv,159237,b436c7d3229518d8a3a9bc8dab2f0f94a0e56854,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002601.SZ.csv,247005,0fd7c7a26cc2e1a0679ebbbf4faa217286a30145,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002602.SZ.csv,190758,6f6c9185983990b151f988b71c1cc012393b163b,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002607.SZ.csv,240956,5a41f985abeb2fc2e293de478d5a59b47131e1a2,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002624.SZ.csv,372815,2c9d890b98b96255caf7da1a83c69737bd032ac9,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002709.SZ.csv,343780,4acf32a8d10b5de06ccb982ef1016d51b9915904,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002714.SZ.csv,630319,a3c73432206682ffee2be67c4cf214cf9e9b7b85,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002736.SZ.csv,246017,123a27324d7f43565993ae7459bf6f63d2244bac,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002791.SZ.csv,198172,ac775b10e994f1c29eb37578cacda965e83eb91c,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002812.SZ.csv,405168,34f309dfc4da46fa216db731e962cbcb0d00c678,git_sha1,not_python,no,no
Kuon12138/SKGP,Data/CMIN-CN/news/raw/002821.SZ.csv,240289,0c5be3487879b33d52a824e0022232e765e972e3,git_sha1,not_python,no,no
