table_label,row_index,row_label,quantitative_column_index,printed_cell,unit_definition,source_document_recovered,raw_result_record_recovered,author_native_experiment_executed,published_result_regenerated,paper_result_credit,blocking_reason
tab:summary,10,\method4o,11,-7.2,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,10,\method4o,12,+2.32,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,1,+22.9,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,2,+1.44,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,3,-27.3,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,4,+0.84,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,5,+17.8,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,6,+1.08,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,7,-13.5,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,8,+1.32,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,9,-0.5,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,10,+0.10,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,11,-9.8,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:summary,11,\method4.1,12,-0.05,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,1,\midrule Full system (J=5),1,+33.2,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,1,\midrule Full system (J=5),2,+2.45,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,1,\midrule Full system (J=5),3,+22.9,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,1,\midrule Full system (J=5),4,+1.44,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,2,\midrule A1: No attribution,1,+7.1,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,2,\midrule A1: No attribution,2,+0.73,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,2,\midrule A1: No attribution,3,+8.5,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,2,\midrule A1: No attribution,4,+0.69,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,3,A2: Free reflection,1,-12.1,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,3,A2: Free reflection,2,-0.84,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,3,A2: Free reflection,3,+6.0,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,3,A2: Free reflection,4,+0.60,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,4,\midrule Static (no evolution),1,+7.3,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,4,\midrule Static (no evolution),2,+0.75,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,4,\midrule Static (no evolution),3,-6.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:ablation,4,\midrule Static (no evolution),4,-0.42,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,1,\midrule Random L/S,1,-8.0,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,1,\midrule Random L/S,2,-0.85,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,2,MeanRev (tuned),1,-18.2,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,2,MeanRev (tuned),2,-1.64,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,3,Momentum (tuned),1,-5.0,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,3,Momentum (tuned),2,-0.48,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,4,\midrule Qwen-72B + Static,1,-0.6,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,4,\midrule Qwen-72B + Static,2,-0.10,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,5,Qwen-72B + Evo,1,+9.2,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,5,Qwen-72B + Evo,2,+0.88,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,6,\midrule Llama-70B + Static,1,-5.3,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,6,\midrule Llama-70B + Static,2,-0.69,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,7,Llama-70B + Evo,1,+7.6,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:opensource,7,Llama-70B + Evo,2,+0.72,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,1,+7.3,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,2,+0.75,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,3,-12.0,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,4,+0.61,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,5,-8.7,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,6,-0.91,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,7,-17.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,8,-0.50,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,9,+3.1,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,10,+0.44,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,11,-8.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,1,\midrule GPT-4o-mini,12,+0.37,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,1,-6.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,2,-0.42,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,3,-19.2,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,4,-0.33,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,5,+6.2,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,6,+0.80,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,7,-12.7,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,8,+0.48,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,9,-12.9,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,10,-1.47,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,11,-16.8,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,2,GPT-4.1-mini,12,-0.77,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,1,+10.0,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,2,+0.85,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,3,-9.8,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,4,+1.02,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,5,-7.1,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,6,-0.72,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,7,-11.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,8,-0.62,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,9,-4.7,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,10,-0.42,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,11,-14.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,3,Qwen2.5-72B,12,-0.33,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,1,+12.1,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,2,+1.06,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,3,-15.4,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,4,+0.78,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,5,-19.3,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,6,-2.20,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,7,-20.8,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,8,-0.93,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,9,-8.6,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,10,-0.94,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,11,-13.5,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
tab:static_full,4,Llama-3.3-70B,12,-0.64,one populated displayed quantitative table cell,True,False,False,False,False,"the author code/data package, exact walk-forward split boundaries, Finnhub cache, model calls, rubric histories, daily scores/positions/returns, baseline seeds, and result generator are unrecovered"
